trade_id,trader_id,asset_id,trade_type,quantity,price,trade_date
18289,675,5,SELL,472,572.36,2024-02-02
18290,113,8,BUY,739,1698.37,2023-09-13
18291,455,3,SELL,723,1760.14,2023-04-11
18292,662,5,BUY,908,406.73,2023-03-19
18293,330,6,BUY,717,1434.45,2022-12-02
18294,255,1,BUY,80,446.0,2023-08-14
18295,599,2,SELL,186,225.95,2023-02-24
18296,399,7,SELL,989,2381.22,2022-07-17
18297,862,9,SELL,906,357.39,2024-01-16
18298,610,10,BUY,634,369.13,2022-10-20
18299,909,4,BUY,433,1776.19,2023-06-12
18300,508,5,BUY,160,816.98,2022-06-01
18301,644,4,BUY,690,1583.62,2023-02-16
18302,466,3,SELL,466,149.06,2023-11-10
18303,824,10,BUY,752,1731.78,2022-04-25
18304,407,2,BUY,395,1565.85,2022-10-14
18305,609,3,BUY,903,2895.94,2022-07-06
18306,98,2,SELL,664,2096.05,2023-09-23
18307,290,8,SELL,588,2984.85,2022-06-17
18308,868,1,BUY,272,2490.48,2024-06-07
18309,739,5,SELL,331,2889.06,2022-10-01
18310,657,1,SELL,606,2696.1,2023-02-06
18311,156,5,BUY,865,2861.45,2024-06-16
18312,782,3,SELL,673,2119.7,2022-10-18
18313,162,9,BUY,837,442.4,2022-07-06
18314,624,1,SELL,145,2726.47,2023-09-26
18315,843,10,SELL,188,1529.86,2023-08-15
18316,697,1,BUY,63,1499.89,2024-01-27
18317,717,8,BUY,290,1648.03,2022-10-10
18318,97,3,SELL,784,637.78,2022-12-02
18319,377,7,BUY,179,634.44,2024-03-04
18320,567,10,BUY,877,1707.19,2022-12-06
18321,450,5,SELL,625,2331.83,2022-12-22
18322,994,2,SELL,777,313.69,2022-07-24
18323,117,7,BUY,992,2220.13,2023-02-11
18324,605,7,BUY,484,559.22,2022-06-30
18325,805,3,SELL,283,1249.26,2023-04-22
18326,964,6,SELL,366,220.41,2023-11-19
18327,716,5,BUY,176,1851.43,2023-09-11
18328,794,1,SELL,365,2558.4,2022-07-14
18329,506,1,SELL,926,1388.86,2023-08-23
18330,189,2,SELL,463,2577.47,2024-04-28
18331,476,7,SELL,91,2103.23,2023-12-07
18332,323,3,SELL,918,2233.32,2024-01-15
18333,596,9,BUY,918,1104.76,2023-10-28
18334,970,3,BUY,755,1020.37,2024-01-10
18335,180,10,BUY,792,407.94,2023-10-01
18336,786,4,SELL,206,1730.76,2022-02-01
18337,181,8,BUY,294,2963.19,2023-02-17
18338,959,4,BUY,390,1614.01,2022-05-14
18339,693,7,BUY,877,1620.73,2022-06-10
18340,795,5,SELL,401,1123.06,2024-06-08
18341,287,6,BUY,732,735.06,2024-03-19
18342,475,8,SELL,439,2921.1,2024-02-25
18343,618,4,SELL,316,1281.81,2022-10-30
18344,641,6,SELL,948,447.18,2022-12-12
18345,262,10,BUY,24,934.85,2023-01-01
18346,523,2,BUY,435,2200.02,2022-08-20
18347,162,9,BUY,15,2876.35,2023-10-15
18348,487,9,BUY,500,731.14,2023-12-25
18349,980,10,BUY,668,1425.36,2022-02-10
18350,959,10,BUY,782,932.45,2023-08-09
18351,181,6,BUY,139,994.36,2023-05-21
18352,725,6,BUY,513,279.55,2022-11-26
18353,469,10,BUY,401,1792.45,2022-03-25
18354,786,7,SELL,819,833.98,2022-09-15
18355,21,4,SELL,729,665.24,2022-10-03
18356,275,7,BUY,310,406.8,2023-06-14
18357,260,10,SELL,834,1325.59,2022-04-12
18358,333,1,BUY,706,1221.77,2022-09-03
18359,466,7,BUY,103,2277.29,2024-01-12
18360,116,1,SELL,501,1262.05,2022-12-06
18361,413,8,SELL,911,2834.57,2022-04-26
18362,537,10,SELL,717,1356.15,2023-10-19
18363,952,6,SELL,844,1544.58,2024-03-02
18364,845,1,BUY,587,2759.61,2024-05-20
18365,766,1,BUY,861,347.96,2023-09-16
18366,959,4,SELL,587,1141.82,2023-09-17
18367,923,7,SELL,954,556.31,2022-06-26
18368,956,5,BUY,371,1615.98,2023-03-05
18369,723,5,SELL,516,2480.62,2022-12-23
18370,817,8,SELL,577,2674.82,2022-11-08
18371,833,2,BUY,493,126.41,2024-04-11
18372,934,4,SELL,667,1132.64,2022-06-16
18373,851,4,BUY,428,1131.06,2023-11-22
18374,948,8,BUY,739,2200.23,2024-03-09
18375,257,6,BUY,124,2487.68,2023-09-13
18376,168,10,SELL,564,1014.62,2023-11-21
18377,849,9,SELL,845,1415.58,2024-03-17
18378,533,10,BUY,430,266.11,2022-08-31
18379,598,9,SELL,95,266.6,2023-05-26
18380,15,4,BUY,57,2186.26,2024-04-02
18381,50,10,SELL,11,2482.32,2023-11-07
18382,999,7,SELL,586,837.26,2023-09-14
18383,304,3,BUY,549,1680.31,2023-01-21
18384,487,6,BUY,968,1604.73,2024-01-20
18385,416,1,BUY,656,2652.25,2023-06-16
18386,305,5,BUY,581,219.32,2024-01-11
18387,196,6,SELL,597,1892.68,2023-07-29
18388,876,5,BUY,832,974.26,2022-03-31
18389,813,7,SELL,264,2302.86,2024-05-18
18390,800,4,SELL,291,456.91,2023-06-18
18391,388,5,SELL,773,2075.98,2022-09-28
18392,757,4,BUY,973,2630.51,2024-02-01
18393,961,9,SELL,141,2498.64,2022-06-03
18394,865,2,SELL,261,2857.26,2022-12-25
18395,455,1,SELL,993,386.96,2024-03-23
18396,713,4,SELL,784,1893.59,2022-10-07
18397,705,6,SELL,755,218.37,2022-11-23
18398,848,10,SELL,276,1595.89,2022-06-12
18399,658,8,SELL,426,1406.15,2023-07-02
18400,310,4,SELL,998,567.24,2024-02-10
18401,127,1,SELL,796,210.04,2022-11-18
18402,175,9,SELL,566,2647.63,2024-01-30
18403,134,3,SELL,208,1789.77,2023-06-08
18404,66,6,SELL,373,1398.11,2022-02-20
18405,393,10,SELL,352,1275.77,2023-07-14
18406,964,8,SELL,992,1925.11,2024-01-03
18407,365,5,SELL,779,1001.48,2023-12-15
18408,279,7,BUY,962,2180.82,2024-02-18
18409,758,10,SELL,964,580.51,2022-01-19
18410,363,9,SELL,955,645.06,2022-12-30
18411,749,1,BUY,717,2716.68,2024-01-03
18412,171,8,BUY,261,1052.86,2023-11-08
18413,51,2,SELL,135,2316.49,2024-05-30
18414,328,1,BUY,461,138.26,2022-10-28
18415,871,4,SELL,22,1493.02,2024-06-11
18416,665,6,BUY,447,1348.9,2024-05-20
18417,592,8,BUY,130,223.62,2022-04-20
18418,931,1,BUY,360,2140.81,2022-02-04
18419,145,1,BUY,858,990.01,2022-06-11
18420,274,10,BUY,605,2361.82,2022-01-16
18421,155,2,SELL,638,760.81,2022-03-30
18422,911,9,BUY,762,931.95,2022-10-25
18423,508,4,SELL,904,347.49,2022-09-02
18424,849,7,SELL,724,626.79,2022-08-20
18425,363,3,SELL,771,2862.6,2023-06-12
18426,325,1,SELL,873,1886.72,2024-05-19
18427,848,1,BUY,134,2435.05,2023-11-22
18428,655,9,SELL,641,307.27,2022-03-04
18429,298,4,BUY,211,1431.79,2023-06-02
18430,494,3,SELL,872,35.42,2023-04-04
18431,546,5,BUY,460,268.13,2023-07-12
18432,304,1,BUY,962,509.92,2022-03-07
18433,467,3,SELL,489,1998.35,2023-12-08
18434,904,4,SELL,953,1589.15,2023-08-10
18435,239,6,BUY,356,2534.1,2022-04-01
18436,650,9,SELL,692,1358.12,2023-09-01
18437,766,3,SELL,293,1801.03,2024-02-21
18438,517,4,BUY,488,1888.54,2022-08-19
18439,884,5,SELL,308,231.19,2024-05-22
18440,176,8,SELL,521,2609.97,2023-05-07
18441,885,9,SELL,547,1452.56,2023-08-24
18442,410,3,BUY,873,2071.55,2022-06-16
18443,726,3,SELL,685,1337.2,2023-11-16
18444,364,7,SELL,561,1695.52,2023-11-24
18445,23,9,SELL,296,1425.32,2022-07-04
18446,318,1,BUY,215,1984.56,2022-07-05
18447,525,1,SELL,378,343.09,2023-02-04
18448,905,2,BUY,8,1929.16,2024-03-29
18449,753,6,SELL,143,2339.96,2024-05-17
18450,276,3,SELL,370,208.23,2024-01-27
18451,604,8,BUY,554,1729.0,2024-03-23
18452,620,5,BUY,87,237.48,2023-04-25
18453,953,3,SELL,612,798.91,2023-07-21
18454,229,8,BUY,241,742.02,2022-07-12
18455,664,8,BUY,115,2714.23,2022-04-17
18456,108,2,BUY,357,666.79,2023-08-03
18457,801,5,SELL,12,768.61,2023-11-01
18458,916,3,BUY,564,1303.58,2024-03-28
18459,956,7,SELL,184,263.9,2022-02-09
18460,176,2,SELL,338,1150.91,2024-02-15
18461,320,9,SELL,952,1774.34,2023-08-14
18462,286,2,SELL,986,477.21,2023-08-13
18463,876,2,BUY,58,2798.27,2024-04-04
18464,329,6,SELL,181,970.06,2024-05-21
18465,877,3,SELL,926,1004.34,2024-04-06
18466,753,3,SELL,178,1335.81,2023-10-10
18467,657,10,BUY,220,815.14,2024-02-24
18468,356,2,BUY,682,2052.57,2024-01-07
18469,14,5,BUY,908,1118.13,2024-04-21
18470,275,5,SELL,456,859.87,2023-05-17
18471,71,7,BUY,254,282.83,2024-01-05
18472,827,8,BUY,225,2122.66,2022-11-13
18473,195,8,SELL,462,1625.24,2022-02-14
18474,865,3,BUY,501,2878.47,2023-12-22
18475,812,6,BUY,321,511.4,2022-08-16
18476,928,5,BUY,577,772.14,2023-06-14
18477,879,4,BUY,315,2687.95,2024-04-11
18478,523,10,BUY,347,2940.32,2023-01-12
18479,106,6,BUY,930,484.18,2024-02-25
18480,770,4,BUY,200,412.51,2022-10-06
18481,986,8,SELL,458,2881.31,2024-01-26
18482,893,9,BUY,276,2894.34,2023-09-10
18483,196,1,BUY,191,2541.27,2024-02-03
18484,145,1,BUY,60,1750.24,2024-02-02
18485,977,4,SELL,101,2290.8,2023-12-17
18486,732,6,SELL,833,2334.78,2023-05-30
18487,350,8,BUY,606,1159.38,2024-04-02
18488,424,1,SELL,89,1909.23,2022-11-09
18489,471,3,SELL,53,2819.84,2022-06-08
18490,686,4,BUY,542,1196.77,2024-01-14
18491,216,10,SELL,90,804.5,2024-03-20
18492,93,2,BUY,64,2283.96,2024-02-02
18493,260,9,SELL,318,2823.04,2023-09-22
18494,934,3,BUY,274,1712.76,2024-01-03
18495,575,4,BUY,138,1906.64,2023-08-25
18496,541,4,BUY,775,912.12,2022-04-13
18497,787,1,BUY,586,1191.14,2023-12-16
18498,859,5,BUY,198,1647.43,2024-03-27
18499,285,5,BUY,644,2629.47,2023-09-24
18500,484,2,BUY,552,2659.13,2023-07-04
18501,931,1,SELL,778,1945.6,2023-08-09
18502,372,5,SELL,794,1693.24,2023-11-04
18503,70,5,SELL,745,1666.12,2023-05-18
18504,379,7,BUY,475,65.32,2022-06-10
18505,279,10,SELL,381,1935.32,2023-07-10
18506,743,10,SELL,736,707.05,2023-08-26
18507,302,2,BUY,55,870.01,2023-10-11
18508,255,8,SELL,966,2879.39,2023-11-20
18509,684,5,SELL,285,813.9,2023-06-08
18510,944,5,BUY,423,2779.67,2023-03-02
18511,692,9,SELL,181,1512.11,2022-01-16
18512,264,2,SELL,947,295.9,2023-04-28
18513,695,10,BUY,407,494.93,2023-12-20
18514,834,2,SELL,735,515.25,2024-06-17
18515,717,5,BUY,740,917.94,2023-06-28
18516,424,1,SELL,824,1121.31,2022-05-27
18517,761,5,BUY,189,1398.49,2022-11-14
18518,213,5,BUY,677,1744.89,2022-02-10
18519,671,8,BUY,133,2363.65,2023-06-01
18520,944,6,BUY,453,808.09,2023-05-20
18521,100,6,SELL,646,1015.29,2024-04-08
18522,829,5,SELL,916,2310.17,2023-10-24
18523,112,5,BUY,242,1718.12,2023-07-27
18524,308,8,BUY,838,2164.23,2022-12-12
18525,678,1,SELL,924,2008.68,2024-03-30
18526,475,9,SELL,716,557.21,2022-06-11
18527,548,6,SELL,161,1759.12,2022-01-06
18528,112,9,SELL,398,2531.28,2023-04-07
18529,87,2,SELL,672,2967.58,2022-04-02
18530,183,3,SELL,548,241.83,2024-03-24
18531,597,1,BUY,534,869.53,2022-01-06
18532,781,5,SELL,478,27.3,2022-06-14
18533,165,2,SELL,449,543.31,2022-11-15
18534,815,1,BUY,652,2004.36,2022-09-21
18535,90,9,SELL,950,1358.6,2022-06-17
18536,1000,9,BUY,518,1693.81,2023-09-30
18537,455,6,BUY,654,252.0,2022-06-13
18538,238,8,SELL,499,1287.31,2022-05-12
18539,999,9,SELL,593,592.56,2024-04-28
18540,534,5,BUY,544,2069.1,2023-05-20
18541,679,2,BUY,483,1266.19,2023-01-29
18542,727,4,BUY,252,1982.84,2022-11-27
18543,58,3,SELL,763,374.37,2022-07-26
18544,542,10,BUY,60,352.65,2023-12-03
18545,914,7,BUY,689,1762.57,2023-08-31
18546,618,10,SELL,536,2676.13,2023-05-11
18547,402,10,SELL,935,2239.43,2022-07-18
18548,842,10,SELL,835,2416.07,2022-01-11
18549,679,8,SELL,976,606.4,2023-04-09
18550,862,5,BUY,920,1531.62,2024-04-02
18551,666,2,SELL,336,2654.6,2024-03-11
18552,839,9,SELL,74,2809.93,2022-12-26
18553,519,1,SELL,786,180.54,2024-03-13
18554,197,5,BUY,396,486.84,2024-03-26
18555,833,3,SELL,918,318.68,2022-04-05
18556,46,8,SELL,496,516.7,2023-07-05
18557,530,8,BUY,105,480.46,2023-09-01
18558,397,1,BUY,295,1428.97,2022-10-20
18559,665,4,BUY,485,1010.44,2023-05-10
18560,1000,10,BUY,851,250.79,2024-03-20
18561,776,8,BUY,309,974.25,2022-09-21
18562,74,9,BUY,695,2702.98,2023-06-02
18563,416,9,SELL,531,1393.18,2022-11-07
18564,657,2,BUY,571,2208.45,2024-01-10
18565,614,9,BUY,322,728.18,2024-02-19
18566,335,8,BUY,150,1403.01,2023-07-27
18567,847,9,SELL,507,2651.88,2022-05-18
18568,633,9,BUY,360,2690.53,2023-10-16
18569,688,3,SELL,655,458.14,2023-05-16
18570,575,5,BUY,951,1014.32,2022-11-30
18571,296,3,BUY,260,1027.72,2023-12-02
18572,84,6,BUY,846,881.33,2023-08-28
18573,15,10,BUY,91,1248.43,2023-12-30
18574,867,5,BUY,596,1404.04,2022-03-22
18575,134,2,BUY,640,1591.74,2022-11-26
18576,478,3,BUY,996,136.9,2022-10-14
18577,633,7,SELL,320,708.08,2022-11-04
18578,319,10,BUY,645,1940.64,2023-07-29
18579,392,10,BUY,423,1995.66,2023-11-07
18580,479,5,SELL,382,1826.43,2022-03-24
18581,640,3,BUY,730,625.22,2022-10-17
18582,368,4,BUY,281,1258.46,2024-01-26
18583,367,6,BUY,72,1579.95,2024-05-29
18584,288,8,BUY,289,527.69,2022-01-22
18585,813,7,SELL,680,2864.01,2022-07-31
18586,378,3,BUY,33,1635.91,2022-02-26
18587,692,2,SELL,94,204.04,2023-09-22
18588,463,3,SELL,716,2332.77,2022-04-10
18589,594,5,BUY,811,2994.81,2024-04-13
18590,13,7,BUY,527,451.67,2022-12-23
18591,536,8,SELL,869,99.49,2023-10-29
18592,168,6,SELL,108,1647.55,2022-01-29
18593,270,2,BUY,316,182.17,2022-06-19
18594,988,2,SELL,25,264.76,2023-08-17
18595,971,10,BUY,484,1612.68,2023-07-31
18596,70,5,BUY,998,2871.34,2022-02-13
18597,318,5,SELL,49,247.38,2022-12-22
18598,376,1,BUY,705,1668.94,2023-05-14
18599,89,1,BUY,806,1530.98,2022-11-01
18600,701,9,SELL,903,1850.05,2023-09-27
18601,257,7,BUY,783,2639.88,2022-01-23
18602,217,8,SELL,39,1423.95,2024-05-29
18603,450,5,BUY,416,1711.75,2023-07-04
18604,894,3,BUY,72,1733.81,2022-09-11
18605,544,3,SELL,305,429.34,2023-02-27
18606,141,3,SELL,798,759.88,2022-03-18
18607,161,1,SELL,724,662.63,2022-12-21
18608,32,3,SELL,93,981.11,2022-08-07
18609,824,2,SELL,834,701.84,2022-08-12
18610,152,8,SELL,942,1031.39,2022-09-20
18611,859,10,SELL,435,2002.8,2023-05-21
18612,260,10,BUY,719,899.47,2022-12-08
18613,728,6,BUY,478,1471.31,2022-11-06
18614,279,5,SELL,113,2712.98,2024-01-09
18615,285,1,SELL,444,2740.91,2023-04-24
18616,610,2,SELL,426,2679.85,2022-08-25
18617,917,2,BUY,300,1254.6,2024-02-07
18618,542,7,BUY,6,2109.38,2024-02-22
18619,602,7,BUY,919,897.67,2022-02-16
18620,148,6,SELL,596,2223.28,2023-05-13
18621,656,8,BUY,731,2871.78,2023-12-26
18622,67,4,SELL,304,2556.95,2023-12-23
18623,945,9,BUY,57,647.91,2023-01-31
18624,869,8,SELL,324,1551.57,2023-04-13
18625,570,3,SELL,603,2559.76,2023-12-01
18626,1000,3,SELL,828,2436.56,2022-12-10
18627,940,9,BUY,554,1022.88,2023-06-01
18628,793,9,SELL,557,2788.49,2024-03-23
18629,279,5,BUY,261,2517.31,2022-11-05
18630,748,10,BUY,529,164.33,2023-03-01
18631,443,1,BUY,149,2978.08,2022-11-26
18632,897,3,BUY,227,1994.4,2024-05-09
18633,865,5,SELL,163,2340.8,2023-04-19
18634,399,4,SELL,829,663.99,2023-06-24
18635,128,4,SELL,887,2977.76,2022-10-08
18636,337,1,BUY,739,1649.97,2022-08-21
18637,482,6,SELL,308,2027.73,2022-01-19
18638,721,10,BUY,148,1457.96,2022-06-18
18639,948,4,SELL,995,2548.83,2023-04-27
18640,186,1,BUY,352,768.23,2024-05-07
18641,169,10,BUY,878,343.66,2024-04-10
18642,684,6,SELL,648,1874.71,2024-06-08
18643,260,5,BUY,282,94.97,2022-08-23
18644,717,5,SELL,513,128.84,2023-11-16
18645,964,2,SELL,443,643.84,2024-05-21
18646,647,1,SELL,793,28.77,2024-06-12
18647,558,7,BUY,645,226.91,2024-03-18
18648,507,5,SELL,154,1230.11,2022-08-24
18649,521,3,SELL,548,1187.63,2024-01-26
18650,471,6,BUY,519,1718.61,2023-04-24
18651,161,3,SELL,232,782.03,2022-01-15
18652,289,6,BUY,603,1109.55,2023-07-11
18653,340,6,BUY,8,2182.08,2023-06-08
18654,900,9,BUY,406,721.17,2024-02-23
18655,833,8,BUY,776,78.06,2022-06-30
18656,502,1,BUY,666,611.52,2023-10-02
18657,106,7,BUY,545,1211.82,2024-02-23
18658,802,9,SELL,299,2584.1,2022-06-16
18659,475,2,SELL,660,2206.22,2024-04-09
18660,853,9,BUY,236,1912.93,2022-01-18
18661,600,6,BUY,328,1033.71,2022-02-05
18662,463,3,BUY,887,2081.29,2022-12-30
18663,483,8,BUY,883,1738.08,2023-10-18
18664,704,7,SELL,371,2089.22,2023-08-01
18665,153,8,SELL,514,2995.66,2022-01-05
18666,823,8,SELL,556,2400.76,2022-08-06
18667,649,7,BUY,495,1375.9,2024-05-23
18668,785,1,SELL,921,2887.85,2023-08-24
18669,149,10,SELL,708,611.86,2023-12-04
18670,188,10,SELL,707,1905.28,2022-03-04
18671,653,10,SELL,759,993.59,2023-05-24
18672,131,8,SELL,297,313.01,2024-05-24
18673,452,5,BUY,819,2928.5,2022-05-31
18674,516,2,SELL,20,1491.95,2023-06-24
18675,491,2,SELL,338,1259.31,2023-02-15
18676,476,2,BUY,665,450.02,2023-02-17
18677,263,9,BUY,50,2350.65,2022-06-03
18678,538,5,SELL,8,669.99,2024-01-24
18679,459,3,BUY,679,1315.23,2023-04-08
18680,536,6,SELL,959,1415.29,2023-11-29
18681,778,9,SELL,846,520.92,2024-06-16
18682,741,9,SELL,903,2346.06,2023-09-28
18683,781,9,BUY,776,2449.45,2024-03-31
18684,637,10,BUY,293,2880.1,2023-10-20
18685,684,4,BUY,118,1508.84,2022-10-10
18686,746,5,BUY,54,1195.35,2022-06-25
18687,295,1,SELL,320,1083.95,2023-04-12
18688,915,10,BUY,968,2827.59,2023-09-05
18689,435,6,BUY,681,2279.04,2023-07-25
18690,275,2,SELL,596,1550.18,2022-06-22
18691,588,7,SELL,558,2175.5,2022-12-29
18692,308,4,SELL,352,1329.0,2023-04-27
18693,726,4,BUY,282,2314.05,2024-05-22
18694,943,9,BUY,870,2788.49,2022-11-22
18695,997,1,SELL,591,653.86,2023-12-19
18696,376,6,BUY,672,1112.69,2023-05-20
18697,158,2,SELL,431,1950.59,2022-11-17
18698,814,6,BUY,560,1566.87,2022-04-03
18699,204,7,SELL,778,1462.31,2023-05-27
18700,989,3,BUY,716,2516.09,2022-01-11
18701,661,4,SELL,795,2251.94,2022-12-15
18702,75,2,SELL,781,1578.53,2023-11-19
18703,380,7,SELL,892,744.95,2022-12-26
18704,741,9,SELL,10,2329.62,2022-12-13
18705,304,5,BUY,825,1320.51,2022-05-29
18706,62,5,SELL,142,2763.37,2022-03-14
18707,570,9,BUY,205,18.83,2022-06-16
18708,786,8,BUY,276,1708.63,2022-04-18
18709,108,1,SELL,408,1851.28,2024-01-18
18710,187,2,BUY,400,421.48,2022-08-22
18711,987,7,BUY,346,1524.01,2022-04-28
18712,229,3,SELL,197,356.16,2023-04-22
18713,48,6,BUY,955,1205.46,2023-12-04
18714,831,1,BUY,990,2033.9,2023-02-22
18715,268,8,BUY,174,2050.91,2022-09-04
18716,727,2,BUY,662,1444.29,2023-04-09
18717,802,1,SELL,295,2485.89,2024-01-18
18718,254,2,SELL,45,1737.45,2023-09-30
18719,957,8,BUY,222,1808.05,2022-11-09
18720,870,10,BUY,764,533.3,2023-03-22
18721,87,5,BUY,473,1410.99,2022-09-04
18722,181,9,BUY,402,156.1,2023-08-06
18723,25,3,SELL,996,779.67,2024-01-12
18724,958,8,BUY,137,624.28,2022-11-26
18725,388,4,SELL,18,1128.36,2022-09-16
18726,222,7,BUY,448,1422.32,2023-04-17
18727,990,10,SELL,151,690.45,2022-07-27
18728,397,10,BUY,140,188.62,2022-02-04
18729,938,8,SELL,75,1049.73,2023-10-14
18730,511,3,SELL,769,312.2,2023-04-20
18731,561,3,BUY,193,419.79,2022-08-15
18732,846,1,SELL,261,2424.42,2023-07-10
18733,440,8,BUY,795,1253.23,2023-10-23
18734,175,2,SELL,455,1046.75,2023-11-26
18735,904,7,BUY,56,203.94,2023-10-09
18736,311,7,BUY,210,1193.73,2022-06-11
18737,984,7,BUY,239,1681.05,2023-12-10
18738,274,4,SELL,317,995.43,2023-06-11
18739,35,7,SELL,787,1695.46,2022-03-06
18740,217,10,BUY,422,2996.72,2023-01-19
18741,721,8,BUY,388,1243.33,2023-03-23
18742,672,9,SELL,734,1693.36,2023-09-30
18743,408,7,BUY,809,560.7,2023-11-26
18744,519,6,BUY,773,2069.71,2023-08-29
18745,269,5,BUY,935,43.41,2023-02-12
18746,638,10,BUY,425,559.06,2023-07-11
18747,475,10,BUY,403,1102.76,2024-01-26
18748,880,7,BUY,369,2255.68,2022-08-05
18749,325,10,BUY,509,2189.21,2023-03-31
18750,356,2,SELL,196,2649.27,2023-02-02
18751,90,5,BUY,709,2901.11,2022-11-03
18752,42,8,SELL,18,590.29,2023-10-26
18753,365,6,BUY,169,2851.36,2022-02-24
18754,671,6,BUY,229,732.88,2022-09-21
18755,202,1,SELL,181,1862.07,2023-06-21
18756,366,2,BUY,540,493.46,2022-09-03
18757,794,3,SELL,401,74.8,2022-09-13
18758,982,7,SELL,528,953.44,2023-07-11
18759,844,10,BUY,209,673.96,2024-05-30
18760,288,6,BUY,879,1031.73,2024-05-28
18761,603,5,BUY,570,843.99,2022-10-08
18762,481,9,BUY,411,355.21,2022-11-15
18763,637,10,BUY,667,633.88,2022-01-03
18764,501,7,BUY,385,272.48,2023-11-28
18765,638,9,SELL,895,1595.55,2023-09-27
18766,52,3,SELL,941,2484.89,2024-05-29
18767,916,8,BUY,887,1721.47,2022-05-18
18768,103,9,BUY,923,980.81,2022-09-21
18769,361,2,SELL,35,2540.78,2022-03-28
18770,424,4,BUY,677,468.71,2022-09-15
18771,699,2,BUY,560,2480.16,2024-02-17
18772,205,7,BUY,946,1854.47,2024-01-11
18773,14,4,SELL,126,609.47,2022-02-17
18774,940,6,BUY,546,631.87,2023-08-10
18775,616,8,SELL,705,185.88,2022-07-20
18776,629,6,BUY,155,2658.03,2023-05-13
18777,470,4,SELL,632,2256.79,2024-04-24
18778,466,6,SELL,728,2797.97,2023-07-04
18779,304,1,SELL,405,686.99,2022-02-04
18780,605,6,SELL,808,144.89,2023-02-25
18781,427,10,SELL,338,1489.18,2022-04-29
18782,656,8,BUY,837,952.43,2022-02-07
18783,110,4,SELL,441,1249.81,2022-05-29
18784,675,9,SELL,425,1397.0,2023-01-24
18785,565,6,SELL,466,2380.46,2023-07-07
18786,930,6,BUY,619,2153.78,2022-12-23
18787,515,4,BUY,495,2340.3,2023-07-20
18788,68,8,BUY,703,687.98,2024-04-23
18789,246,5,BUY,173,133.93,2022-05-10
18790,389,1,BUY,7,2634.92,2024-04-14
18791,650,7,SELL,274,1126.57,2022-11-13
18792,308,8,BUY,473,1010.65,2023-10-30
18793,925,6,SELL,544,2217.93,2022-01-19
18794,352,7,SELL,321,372.59,2024-02-25
18795,799,7,SELL,622,1115.53,2022-08-09
18796,66,4,SELL,191,1381.6,2022-09-18
18797,460,4,BUY,522,2962.07,2023-10-02
18798,347,1,BUY,766,2312.35,2022-10-08
18799,325,2,BUY,992,2591.46,2024-02-07
18800,933,3,SELL,9,2464.35,2024-06-07
18801,667,5,BUY,468,865.24,2022-03-10
18802,599,10,SELL,409,527.57,2022-11-07
18803,33,9,BUY,476,2822.38,2024-04-19
18804,68,5,BUY,311,194.49,2023-12-08
18805,187,6,SELL,400,1712.2,2022-08-02
18806,192,7,SELL,604,1014.86,2022-01-19
18807,213,4,BUY,404,2172.1,2022-08-23
18808,600,8,SELL,126,771.9,2023-05-06
18809,428,6,BUY,823,2295.02,2023-02-08
18810,351,1,BUY,859,1333.71,2024-04-02
18811,108,6,SELL,794,1543.22,2023-04-13
18812,240,2,SELL,858,2312.26,2022-10-04
18813,216,4,BUY,986,1908.45,2022-06-05
18814,177,4,BUY,534,2125.29,2024-06-08
18815,565,10,BUY,102,1818.45,2023-04-12
18816,330,10,BUY,7,2705.15,2023-09-19
18817,561,5,BUY,196,750.49,2022-04-13
18818,881,10,BUY,100,839.3,2022-01-22
18819,626,2,SELL,948,2417.84,2024-06-15
18820,450,6,SELL,889,179.42,2023-01-14
18821,607,3,BUY,920,949.41,2022-01-26
18822,447,9,SELL,679,2757.85,2023-04-05
18823,537,6,BUY,926,1019.84,2022-08-01
18824,644,3,BUY,677,2793.49,2023-03-30
18825,179,3,BUY,37,2524.3,2023-08-01
18826,395,5,SELL,905,2484.16,2024-03-20
18827,145,6,SELL,87,329.92,2023-11-01
18828,876,4,BUY,733,86.77,2022-03-10
18829,962,5,SELL,181,2569.21,2023-11-10
18830,198,3,SELL,750,2132.47,2024-03-11
18831,969,10,BUY,895,1133.32,2024-03-15
18832,837,4,SELL,683,1015.63,2023-05-18
18833,84,8,BUY,197,233.56,2023-10-10
18834,669,8,BUY,609,1630.47,2022-08-24
18835,85,1,BUY,360,1551.92,2022-02-04
18836,457,4,SELL,99,1903.9,2022-11-14
18837,476,2,SELL,845,2275.43,2024-05-17
18838,253,4,SELL,727,1023.3,2023-07-20
18839,887,5,BUY,367,1519.26,2024-02-15
18840,72,1,SELL,305,1208.53,2024-05-13
18841,223,5,SELL,410,128.17,2023-03-26
18842,276,7,BUY,34,694.2,2024-03-12
18843,795,5,BUY,686,2546.33,2024-02-16
18844,776,7,BUY,998,1552.57,2024-05-08
18845,246,9,BUY,731,1852.2,2024-01-11
18846,341,8,BUY,438,2010.52,2023-12-25
18847,573,1,BUY,38,2684.91,2022-05-20
18848,924,10,SELL,119,1334.45,2023-11-16
18849,471,10,BUY,114,2741.0,2022-05-10
18850,454,2,BUY,649,2977.5,2022-03-05
18851,771,6,SELL,574,2194.63,2023-09-13
18852,965,5,BUY,370,2348.3,2022-05-12
18853,969,1,SELL,58,2872.44,2022-10-11
18854,7,2,BUY,701,1627.27,2023-04-20
